name,aggregate_rating,rating_text,votes,average_cost_for_two,price_range,cuisines,cuisine_count,places,locality,region,city,latitude,longitude,cuisine_African,cuisine_American,cuisine_Asian,cuisine_BBQ,cuisine_Bakery,cuisine_Bar Food,cuisine_Belgian,cuisine_Beverages,cuisine_Brazilian,cuisine_British,cuisine_Burger,cuisine_Cafe,cuisine_Cafe Food,cuisine_Cape Malay,cuisine_Caribbean,cuisine_Chinese,cuisine_Coffee and Tea,cuisine_Contemporary,cuisine_Continental,cuisine_Cuban,cuisine_Deli,cuisine_Desserts,cuisine_Drinks Only,cuisine_Durban,cuisine_Ethiopian,cuisine_European,cuisine_Fast Food,cuisine_Finger Food,cuisine_Fish and Chips,cuisine_French,cuisine_Frozen Yogurt,cuisine_Fusion,cuisine_German,cuisine_Greek,cuisine_Grill,cuisine_Healthy Food,cuisine_Ice Cream,cuisine_Indian,cuisine_International,cuisine_Irish,cuisine_Italian,cuisine_Japanese,cuisine_Juices,cuisine_Korean,cuisine_Latin American,cuisine_Lebanese,cuisine_Malaysian,cuisine_Mediterranean,cuisine_Mexican,cuisine_Middle Eastern,cuisine_Modern European,cuisine_Moroccan,cuisine_Pakistani,cuisine_Patisserie,cuisine_Pizza,cuisine_Portuguese,cuisine_Pub Food,cuisine_Salad,cuisine_Sandwich,cuisine_Seafood,cuisine_South African,cuisine_Spanish,cuisine_Steak,cuisine_Street Food,cuisine_Sushi,cuisine_Tapas,cuisine_Tea,cuisine_Tex-Mex,cuisine_Thai,cuisine_Turkish,cuisine_Vegetarian,cuisine_Vietnamese
Lighthouse on Loxton,3.0,Average,4,150,2,"Grill, Burger",2,None,Milnerton,West Coast,Cape Town,-33.882862,18.495492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweet Dreams,3.0,Average,4,40,1,Desserts,1,V & A Foodmarket,V & A Waterfront,Atlantic Seaboard,Cape Town,-33.906401,18.419823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uncle Barry's Ice-Cream,3.0,Average,5,70,1,"Desserts, Ice Cream",2,None,Gordons Bay,Helderberg,Cape Town,-34.156688,18.868447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Met Eish,3.0,Average,7,80,1,Ice Cream,1,Eden On The Bay Centre,Bloubergstrand,West Coast,Cape Town,-33.791956,18.457162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordyntjies Bistro and Bar,3.0,Average,4,280,3,"Italian, Burger",2,None,Franschhoek,Winelands,Cape Town,-33.828735,18.952919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoep & Swing,3.0,Average,6,250,3,Drinks Only,1,None,Simon's Town,South Peninsula,Cape Town,-34.160323,18.429543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drummond Arms,3.0,Average,4,275,3,"Pizza, Burger, Steak",3,None,Hermanus,Overberg,Cape Town,-34.301014,18.818808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mondeor  Restaurant,2.9,Average,8,230,3,"Burger, Pizza, Cafe",3,None,Somerset West,Helderberg,Cape Town,-34.117547312,18.8780822074,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambeans,2.9,Average,5,120,2,Cafe,1,None,Durbanville,Northern Suburbs,Cape Town,-33.8310293659,18.6469061673,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caffe Blu,2.9,Average,5,200,3,Cafe,1,None,Hermanus,Overberg,Cape Town,-34.41693,19.243274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wimpy,2.9,Average,5,200,3,"Cafe, South African, Burger, Fast Food",4,None,CBD,City Bowl,Cape Town,-33.922658402399996,18.4228692949,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Love Revenge Cappuccino,2.9,Average,4,150,2,"Cafe, Desserts",2,Victoria Wharf,V & A Waterfront,Atlantic Seaboard,Cape Town,-33.904246,18.42018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dulce Cafe,2.9,Average,7,220,3,Cafe,1,None,Plumstead,Southern Suburbs,Cape Town,-34.018462,18.464714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecco Il Cafe,2.9,Average,4,150,2,Cafe,1,None,Foreshore,City Bowl,Cape Town,-33.9178160314,18.4289428219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Vineyard Deli Cafe,2.9,Average,8,150,2,Cafe,1,None,Bellville,Northern Suburbs,Cape Town,-33.8624696643,18.6333469301,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Coffee Corner,2.9,Average,5,165,2,Cafe,1,None,Bellville,Northern Suburbs,Cape Town,-33.8788990328,18.6356600001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kitch Kombuis,2.9,Average,4,145,2,Cafe,1,None,Muizenberg,South Peninsula,Cape Town,-34.105461,18.46966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bean Tree Cafe,2.9,Average,4,160,2,Cafe,1,None,Bellville,Northern Suburbs,Cape Town,-33.88,18.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wimpy,2.9,Average,4,200,3,"Cafe, South African, Burger, Fast Food",4,None,Durbanville,Northern Suburbs,Cape Town,-33.831869620999996,18.6466694623,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cafe Mojo,2.9,Average,2,140,2,"Cafe, Fast Food",2,None,Foreshore,City Bowl,Cape Town,-33.9188017774,18.4245859087,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellies Deli @ Bettys,2.9,Average,3,150,2,Cafe,1,Town Square,Fish Hoek,South Peninsula,Cape Town,-34.1381666667,18.4311666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jenny Bean Cafe,2.9,Average,9,150,2,"Cafe, Coffee and Tea, Healthy Food, Juices, Sandwich, Tea, Vegetarian",7,None,De Waterkant,City Bowl,Cape Town,-33.9191473283,18.4243267402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Fleetway Cafe,2.9,Average,5,150,2,"Cafe, Burger",2,None,Foreshore,City Bowl,Cape Town,-33.92196,18.435141,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woolworths Cafe,2.9,Average,12,230,3,Cafe,1,Somerset Mall,Somerset West,Helderberg,Cape Town,-34.08273,18.82441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vadi's Sports Bar & Grill,2.9,Average,4,100,2,Finger Food,1,None,Diep River,Southern Suburbs,Cape Town,-34.03,18.4655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barts Tavern,2.9,Average,4,100,2,Drinks Only,1,None,Strand,Helderberg,Cape Town,-34.118826,18.827935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Nameless Pub,2.9,Average,4,120,2,Drinks Only,1,None,Somerset West,Helderberg,Cape Town,-34.0857384367,18.8527918607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Camelot Restaurant,2.9,Average,4,285,3,"South African, Pizza, Seafood, Steak",4,None,Hermanus,Overberg,Cape Town,-34.357406,18.898425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Cookies Bakery and Takeaways,2.9,Average,6,150,2,"Bakery, Desserts, Fast Food",3,None,Ottery,Cape Flats,Cape Town,-33.990691,18.506799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcel's Frozen Yoghurt,2.9,Average,5,100,2,Desserts,1,Eikestad Mall,Stellenbosch,Winelands,Cape Town,-33.935385,18.860252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milky Lane,2.9,Average,3,80,1,"Desserts, Ice Cream",2,Vangate Mall,Athlone,Cape Flats,Cape Town,-33.961117,18.539584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Addictions,2.9,Average,2,120,2,"Desserts, Ice Cream",2,Mainstream Shopping Centre,Hout Bay,Atlantic Seaboard,Cape Town,-34.042666,18.35863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alibama Sports Bar,2.9,Average,2,250,3,Finger Food,1,Grandwest Casino,Goodwood,Northern Suburbs,Cape Town,-33.9183541171,18.5484838486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tango Lounge,2.9,Average,4,150,2,African,1,None,CBD,City Bowl,Cape Town,-33.9217631201,18.4194541723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vida E Caffe,2.9,Average,16,150,2,"Cafe, Desserts",2,None,CBD,City Bowl,Cape Town,-33.9297713616,18.4223650396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winners Sports Pub,2.9,Average,4,150,2,Drinks Only,1,Parklands Center,Table View,West Coast,Cape Town,-33.814753747,18.495059609400002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bok Lounge,2.9,Average,9,200,3,"Pizza, Finger Food",2,None,Brackenfell,Northern Suburbs,Cape Town,-33.873615467,18.6888455227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kimbo Pub,2.9,Average,5,250,3,Contemporary,1,None,CBD,City Bowl,Cape Town,-33.928961558000005,18.4214735404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clipper - Commodore Hotel,2.9,Average,5,630,4,"Italian, Asian",2,None,V & A Waterfront,Atlantic Seaboard,Cape Town,-33.90517,18.418152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katjiepiering,2.9,Average,7,250,3,"Cafe, Sandwich, Salad, Coffee and Tea",4,None,Stellenbosch,Winelands,Cape Town,-33.936090959,18.865947425399998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Geno's,2.9,Average,15,180,2,"Cafe, Italian",2,Cobble Walk Center,Durbanville,Northern Suburbs,Cape Town,-33.843964,18.677217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mugg & Bean,2.9,Average,17,350,4,Cafe,1,None,Somerset West,Helderberg,Cape Town,-34.082072,18.822029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Farmyard Farmstall,2.9,Average,10,195,2,Cafe,1,None,Melkbosstrand,West Coast,Cape Town,-33.735475,18.456593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D'vine Restaurant,2.9,Average,4,450,4,"African, Mediterranean",2,None,Somerset West,Helderberg,Cape Town,-34.078407,18.87701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitida Tasting Room,2.9,Average,11,60,1,Drinks Only,1,None,Durbanville,Northern Suburbs,Cape Town,-33.835172,18.594612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fat Cats,2.9,Average,5,120,2,Drinks Only,1,None,Strand,Helderberg,Cape Town,-34.118826,18.827935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Masa Buca,2.9,Average,4,200,3,Finger Food,1,None,Observatory,Southern Suburbs,Cape Town,-33.9371666667,18.4681666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tulbagh Tavern,2.9,Average,1,200,3,Drinks Only,1,None,Foreshore,City Bowl,Cape Town,-33.9183360326,18.4251220152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gringo's,2.9,Average,5,290,3,"Pizza, Grill, Burger",3,None,Hermanus,Overberg,Cape Town,-34.344544,19.013777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adriatic,2.9,Average,5,180,2,Thai,1,None,Sea Point,Atlantic Seaboard,Cape Town,-33.913655,18.3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Lava Lounge,2.9,Average,2,200,3,Drinks Only,1,None,Sea Point,Atlantic Seaboard,Cape Town,-33.9096666667,18.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zer021 Lounge,2.9,Average,1,150,2,Drinks Only,1,None,Green Point,Atlantic Seaboard,Cape Town,-33.917082,18.418278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pig & Swizzle,2.9,Average,5,120,2,Drinks Only,1,None,Rondebosch,Southern Suburbs,Cape Town,-33.959884,18.470251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stones,2.9,Average,3,150,2,Drinks Only,1,None,Bellville,Northern Suburbs,Cape Town,-33.8835496139,18.634926416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julep Cocktail Bar,2.9,Average,4,150,2,"Caribbean, Cuban, Latin American",3,None,CBD,City Bowl,Cape Town,-33.926874,18.414743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Concept,2.9,Average,1,300,4,Drinks Only,1,None,CBD,City Bowl,Cape Town,-33.9248648521,18.415921703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robertson Winery,2.9,Average,6,20,1,Drinks Only,1,None,Robertson,Winelands,Cape Town,-33.810214,19.880663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illusions,2.9,Average,4,200,3,Drinks Only,1,None,Observatory,Southern Suburbs,Cape Town,-33.9393333333,18.4691666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olimp,2.9,Average,4,140,2,Drinks Only,1,None,CBD,City Bowl,Cape Town,-33.922861495,18.4169429541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Crazy Horse ,2.9,Average,4,300,4,European,1,None,CBD,City Bowl,Cape Town,-33.9237775,18.415378906199997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helga's Dros,2.9,Average,11,300,4,"Grill, Pizza",2,None,Somerset West,Helderberg,Cape Town,-34.078385,18.817981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Barrel,2.9,Average,12,250,3,Burger,1,None,Durbanville,Northern Suburbs,Cape Town,-33.824323,18.554354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
